relative_delay_us,normalized_magnitude,magnitude_db,smoothed_magnitude
9.200000000000000000e+01,2.082027941942214966e-01,-1.363026809692382812e+01,3.983740834647337414e-01
9.600000000000000000e+01,4.520842432975769043e-01,-6.895612716674804688e+00,4.848861416801112934e-01
1.000000000000000000e+02,4.858137369155883789e-01,-6.270604133605957031e+00,5.565828979580491609e-01
1.040000000000000000e+02,4.556143283843994141e-01,-6.828052520751953125e+00,6.458640201764911382e-01
1.080000000000000000e+02,3.807374238967895508e-01,-8.387488365173339844e+00,6.862897859084572394e-01
1.120000000000000000e+02,5.262067914009094238e-01,-5.576870918273925781e+00,6.652940815492873750e-01
1.160000000000000000e+02,5.960738658905029297e-01,-4.493998527526855469e+00,6.350569184069343454e-01
1.200000000000000000e+02,4.110306501388549805e-01,-7.722516059875488281e+00,5.754481813898738585e-01
1.240000000000000000e+02,3.479147553443908691e-01,-9.170542716979980469e+00,4.746607403974058559e-01
1.280000000000000000e+02,1.684213578701019287e-01,-1.547205734252929688e+01,4.165933147160794103e-01
1.320000000000000000e+02,1.672192662954330444e-01,-1.553427314758300781e+01,3.543291143908423035e-01
1.360000000000000000e+02,3.892476856708526611e-01,-8.195478439331054688e+00,3.553730576698473365e-01
1.400000000000000000e+02,1.892562806606292725e-01,-1.445899391174316406e+01,4.954137139501610387e-01
1.440000000000000000e+02,3.516331017017364502e-01,-9.078205108642578125e+00,4.838951080272476668e-01
1.480000000000000000e+02,6.672220826148986816e-01,-3.514591693878173828e+00,4.675579943798702787e-01
1.520000000000000000e+02,1.261919736862182617e-01,-1.797936630249023438e+01,4.762255592202347398e-01
1.560000000000000000e+02,3.310576975345611572e-01,-9.601925849914550781e+00,4.341789106265435683e-01
1.600000000000000000e+02,2.201286554336547852e-01,-1.314646816253662109e+01,3.861394216628971088e-01
1.640000000000000000e+02,2.018701732158660889e-01,-1.389855575561523438e+01,4.682360090450271017e-01
1.680000000000000000e+02,4.961136877536773682e-01,-6.088376045227050781e+00,4.336661261096002029e-01
1.720000000000000000e+02,4.186058938503265381e-01,-7.563893318176269531e+00,4.116030923078979331e-01
1.760000000000000000e+02,2.079257220029830933e-01,-1.364183521270751953e+01,4.409276428412730042e-01
1.800000000000000000e+02,1.415439248085021973e-01,-1.698217582702636719e+01,3.639303477545019483e-01
1.840000000000000000e+02,3.063191771507263184e-01,-1.027651691436767578e+01,3.279350593260111357e-01
1.880000000000000000e+02,2.218625694513320923e-01,-1.307831859588623047e+01,3.717881279846968479e-01
1.920000000000000000e+02,2.903968691825866699e-01,-1.074016094207763672e+01,3.734484912087131514e-01
1.960000000000000000e+02,3.641228079795837402e-01,-8.775042533874511719e+00,3.137283247702660760e-01
2.000000000000000000e+02,1.474578529596328735e-01,-1.662664222717285156e+01,3.572648058549319772e-01
2.040000000000000000e+02,9.360621869564056396e-02,-2.057390594482421875e+01,3.072847380620701285e-01
2.080000000000000000e+02,3.769320249557495117e-01,-8.474739074707031250e+00,2.446784680300681525e-01
2.120000000000000000e+02,1.123764663934707642e-01,-1.898649215698242188e+01,2.394455566511849709e-01
2.160000000000000000e+02,1.411300450563430786e-01,-1.700761032104492188e+01,3.064278338884284802e-01
2.200000000000000000e+02,1.288191229104995728e-01,-1.780039215087890625e+01,3.078768054385853659e-01
2.240000000000000000e+02,3.321855664253234863e-01,-9.572384834289550781e+00,3.482477203673300936e-01
2.280000000000000000e+02,3.820930123329162598e-01,-8.356617927551269531e+00,3.797688508244763672e-01
2.320000000000000000e+02,2.561707198619842529e-01,-1.182941055297851562e+01,4.448421142779093729e-01
2.360000000000000000e+02,2.534028887748718262e-01,-1.192376899719238281e+01,5.135034720371337569e-01
2.400000000000000000e+02,3.605988919734954834e-01,-8.859512329101562500e+00,4.291340696033474900e-01
2.440000000000000000e+02,5.767455101013183594e-01,-4.780315876007080078e+00,4.145077353976373558e-01
2.480000000000000000e+02,8.158371597528457642e-02,-2.176793098449707031e+01,3.882884239221397471e-01
2.520000000000000000e+02,2.040742337703704834e-01,-1.380423641204833984e+01,3.138838741345076899e-01
2.560000000000000000e+02,1.600142121315002441e-01,-1.591682910919189453e+01,1.897955307976207928e-01
2.600000000000000000e+02,9.558268636465072632e-02,-2.039241600036621094e+01,2.526816922080466488e-01
2.640000000000000000e+02,1.347641795873641968e-01,-1.740851020812988281e+01,2.639685450156180058e-01
2.680000000000000000e+02,3.055734038352966309e-01,-1.029768943786621094e+01,3.150825739909944856e-01
2.720000000000000000e+02,2.442760616540908813e-01,-1.224238204956054688e+01,3.055871870728310569e-01
2.760000000000000000e+02,3.420735895633697510e-01,-9.317608833312988281e+00,3.437617856427960250e-01
2.800000000000000000e+02,6.176175177097320557e-02,-2.418560791015625000e+01,3.606639826318493447e-01
2.840000000000000000e+02,2.707355320453643799e-01,-1.134909534454345703e+01,4.121522362429479447e-01
2.880000000000000000e+02,3.657761216163635254e-01,-8.735692977905273438e+00,4.773955242172961966e-01
2.920000000000000000e+02,4.276683628559112549e-01,-7.377857685089111328e+00,5.462646674119255863e-01
2.960000000000000000e+02,5.744589567184448242e-01,-4.814820289611816406e+00,5.799714586717685805e-01
3.000000000000000000e+02,3.070617914199829102e-01,-1.025548458099365234e+01,6.364918080561192681e-01
3.040000000000000000e+02,3.907933235168457031e-01,-8.161057472229003906e+00,6.557911495602973817e-01
3.080000000000000000e+02,5.670918822288513184e-01,-4.926931381225585938e+00,5.868009128945946840e-01
3.120000000000000000e+02,4.964092969894409180e-01,-6.083201885223388672e+00,5.904397246351699158e-01
3.160000000000000000e+02,3.287276029586791992e-01,-9.663276672363281250e+00,5.463260362192211561e-01
3.200000000000000000e+02,3.200226128101348877e-01,-9.896387100219726562e+00,5.261850940451909819e-01
3.240000000000000000e+02,2.336679548025131226e-01,-1.262801647186279297e+01,5.003467804073387093e-01
3.280000000000000000e+02,4.953533113002777100e-01,-6.101698875427246094e+00,5.062719389609172671e-01
3.320000000000000000e+02,4.043776690959930420e-01,-7.864256381988525391e+00,5.189865567957616665e-01
3.360000000000000000e+02,3.498319983482360840e-01,-9.122809410095214844e+00,5.766134398692308594e-01
3.400000000000000000e+02,3.653098940849304199e-01,-8.746771812438964844e+00,5.461348846632768650e-01
3.440000000000000000e+02,4.389249980449676514e-01,-7.152194023132324219e+00,4.485856167524112093e-01
3.480000000000000000e+02,3.867939412593841553e-01,-8.250407218933105469e+00,4.703205581590383377e-01
3.520000000000000000e+02,5.692395940423011780e-02,-2.489410018920898438e+01,4.935480304601240209e-01
3.560000000000000000e+02,4.272481203079223633e-01,-7.386397361755371094e+00,4.601626378812875284e-01
3.600000000000000000e+02,4.480421543121337891e-01,-6.973622322082519531e+00,3.849710725702475411e-01
3.640000000000000000e+02,3.200119733810424805e-01,-9.896675109863281250e+00,4.698710281941509970e-01
3.680000000000000000e+02,1.189745217561721802e-01,-1.849092102050781250e+01,4.556912400211035608e-01
3.720000000000000000e+02,3.593229949474334717e-01,-8.890299797058105469e+00,4.455592327839411060e-01
3.760000000000000000e+02,3.767421543598175049e-01,-8.479116439819335938e+00,4.101369011782993734e-01
3.800000000000000000e+02,4.119536876678466797e-01,-7.703032493591308594e+00,4.247842327283287145e-01
3.840000000000000000e+02,1.938437223434448242e-01,-1.425096511840820312e+01,4.243304993201848507e-01
3.880000000000000000e+02,1.711457967758178711e-01,-1.533267498016357422e+01,3.952608705199719963e-01
3.920000000000000000e+02,3.577068746089935303e-01,-8.929453849792480469e+00,3.327048535463404400e-01
3.960000000000000000e+02,2.732011377811431885e-01,-1.127035045623779297e+01,4.295509980430419761e-01
4.000000000000000000e+02,1.891399174928665161e-01,-1.446433639526367188e+01,5.039129904516969072e-01
4.040000000000000000e+02,5.387930274009704590e-01,-5.371560573577880859e+00,5.265170520601407667e-01
4.080000000000000000e+02,4.360104203224182129e-01,-7.210062980651855469e+00,5.605081922936204775e-01
4.120000000000000000e+02,4.382186532020568848e-01,-7.166182994842529297e+00,5.517119031481444447e-01
4.160000000000000000e+02,3.942717313766479492e-01,-8.084087371826171875e+00,5.080795387930162610e-01
4.200000000000000000e+02,1.578090488910675049e-01,-1.603736114501953125e+01,4.062148993133357644e-01
4.240000000000000000e+02,3.833820521831512451e-01,-8.327364921569824219e+00,2.925130822780366291e-01
4.280000000000000000e+02,7.318609952926635742e-02,-2.271142768859863281e+01,2.025608608377850450e-01
4.320000000000000000e+02,3.323234245181083679e-02,-2.956878280639648438e+01,2.500448970408717386e-01
4.360000000000000000e+02,7.387739419937133789e-02,-2.262976837158203125e+01,2.102713333391852124e-01
4.400000000000000000e+02,3.269390165805816650e-01,-9.710664749145507812e+00,2.539832148338777573e-01
4.440000000000000000e+02,2.417154610157012939e-01,-1.233391189575195312e+01,3.719378328998422800e-01
4.480000000000000000e+02,2.288803011178970337e-01,-1.280783176422119141e+01,4.022198439264554337e-01
4.520000000000000000e+02,4.533663988113403320e-01,-6.871013641357421875e+00,4.479417347995404697e-01
4.560000000000000000e+02,1.817367076873779297e-01,-1.481114578247070312e+01,4.775225541760340642e-01
4.600000000000000000e+02,4.897925257682800293e-01,-6.199756622314453125e+00,4.981527357277710233e-01
4.640000000000000000e+02,3.470772504806518555e-01,-9.191476821899414062e+00,5.269344511516058649e-01
4.680000000000000000e+02,3.023614585399627686e-01,-1.038947105407714844e+01,5.712634303298590455e-01
4.720000000000000000e+02,5.558819174766540527e-01,-5.100349426269531250e+00,5.863548103204890838e-01
4.760000000000000000e+02,3.396289050579071045e-01,-9.379907608032226562e+00,5.877374722656533157e-01
4.800000000000000000e+02,5.435454249382019043e-01,-5.295283317565917969e+00,6.012550262044609184e-01
4.840000000000000000e+02,3.520020544528961182e-01,-9.069095611572265625e+00,5.818010264367265982e-01
4.880000000000000000e+02,3.505086600780487061e-01,-9.106024742126464844e+00,5.500421268887191184e-01
4.920000000000000000e+02,4.865901172161102295e-01,-6.256733894348144531e+00,4.096902850708176169e-01
4.960000000000000000e+02,2.265091687440872192e-01,-1.289828395843505859e+01,4.231298488735827368e-01
5.000000000000000000e+02,4.363631084561347961e-02,-2.720304107666015625e+01,3.941061766040225289e-01
5.040000000000000000e+02,3.998714685440063477e-01,-7.961591720581054688e+00,2.935114267217345807e-01
5.080000000000000000e+02,2.471313327550888062e-01,-1.214144325256347656e+01,2.418873702028968287e-01
5.120000000000000000e+02,1.282889246940612793e-01,-1.783621597290039062e+01,2.845930264514683339e-01
5.160000000000000000e+02,4.263316094875335693e-02,-2.740505027770996094e+01,2.364510441747169345e-01
5.200000000000000000e+02,1.957465112209320068e-01,-1.416611862182617188e+01,3.123129514811624485e-01
5.240000000000000000e+02,2.283980101346969604e-01,-1.282615470886230469e+01,3.997712038322862038e-01
5.280000000000000000e+02,5.173383951187133789e-01,-5.724505901336669922e+00,5.878006316414623456e-01
5.320000000000000000e+02,4.398001730442047119e-01,-7.134892463684082031e+00,6.153779303586386362e-01
5.360000000000000000e+02,7.123616337776184082e-01,-2.945989608764648438e+00,5.938057047738779515e-01
5.400000000000000000e+02,2.939721047878265381e-01,-1.063387775421142578e+01,5.028696998098134419e-01
5.440000000000000000e+02,1.515614539384841919e-01,-1.638822555541992188e+01,4.043429707972513443e-01
5.480000000000000000e+02,1.934399902820587158e-01,-1.426907444000244141e+01,2.340647058242418532e-01
5.520000000000000000e+02,8.886491507291793823e-02,-2.102539253234863281e+01,2.946263432418310679e-01
5.560000000000000000e+02,1.058597490191459656e-01,-1.950538253784179688e+01,3.604928787495405573e-01
5.600000000000000000e+02,5.096822381019592285e-01,-5.854010581970214844e+00,3.955597908724216571e-01
5.640000000000000000e+02,3.861667215824127197e-01,-8.264503479003906250e+00,4.931453000155048283e-01
5.680000000000000000e+02,3.183422982692718506e-01,-9.942112922668457031e+00,4.883642247951841542e-01
5.720000000000000000e+02,4.364477097988128662e-01,-7.201355934143066406e+00,5.053261297137299213e-01
5.760000000000000000e+02,8.883038163185119629e-02,-2.102876853942871094e+01,4.375994068827694927e-01
5.800000000000000000e+02,5.700976252555847168e-01,-4.881015300750732422e+00,4.246622314222848193e-01
5.840000000000000000e+02,1.449357867240905762e-01,-1.677648735046386719e+01,3.939147060507670051e-01
5.880000000000000000e+02,2.722623050212860107e-01,-1.130025005340576172e+01,4.872757599504800585e-01
5.920000000000000000e+02,3.269303143024444580e-01,-9.710895538330078125e+00,3.934166477047747468e-01
5.960000000000000000e+02,4.213663935661315918e-01,-7.506802082061767578e+00,4.194540365826001649e-01
6.000000000000000000e+02,2.357876151800155640e-01,-1.254958057403564453e+01,5.011945853134183171e-01
6.040000000000000000e+02,2.376764863729476929e-01,-1.248027610778808594e+01,4.496757581633111234e-01
6.080000000000000000e+02,5.634080767631530762e-01,-4.983538627624511719e+00,4.292000466144222925e-01
6.120000000000000000e+02,1.434291154146194458e-01,-1.686725425720214844e+01,5.035771542661584554e-01
6.160000000000000000e+02,3.484354317188262939e-01,-9.157553672790527344e+00,4.903536928385286431e-01
6.200000000000000000e+02,5.007060766220092773e-01,-6.008343219757080078e+00,4.282914837024558441e-01
6.240000000000000000e+02,1.905767917633056641e-01,-1.439859962463378906e+01,4.604907124961847842e-01
6.280000000000000000e+02,3.423531651496887207e-01,-9.310513496398925781e+00,4.376958130996433383e-01
6.320000000000000000e+02,2.581172287464141846e-01,-1.176366043090820312e+01,4.014297639370754123e-01
6.360000000000000000e+02,2.672439217567443848e-01,-1.146184444427490234e+01,4.559181443773170916e-01
6.400000000000000000e+02,3.715326488018035889e-01,-8.600060462951660156e+00,4.183972246382982041e-01
6.440000000000000000e+02,3.846550285816192627e-01,-8.298571586608886719e+00,3.744092901918429361e-01
6.480000000000000000e+02,2.087101042270660400e-01,-1.360913085937500000e+01,4.730357618193848923e-01
6.520000000000000000e+02,1.014397740364074707e-01,-1.987583351135253906e+01,4.160980593628533231e-01
6.560000000000000000e+02,6.185344457626342773e-01,-4.172722339630126953e+00,3.800087242516979047e-01
6.600000000000000000e+02,1.687303483486175537e-01,-1.545613670349121094e+01,4.462473424066276118e-01
6.640000000000000000e+02,2.561110258102416992e-01,-1.183143520355224609e+01,5.478200439143462441e-01
6.680000000000000000e+02,4.446406662464141846e-01,-7.039816379547119141e+00,5.823716571939370201e-01
6.720000000000000000e+02,4.632242619991302490e-01,-6.684174060821533203e+00,6.546261002595050726e-01
6.760000000000000000e+02,7.416013479232788086e-01,-2.596590042114257812e+00,7.056896586308037955e-01
6.800000000000000000e+02,4.260882437229156494e-01,-7.410008907318115234e+00,7.174046288394926307e-01
6.840000000000000000e+02,4.379906356334686279e-01,-7.170703411102294922e+00,8.040543976711188590e-01
6.880000000000000000e+02,4.863673746585845947e-01,-6.260711669921875000e+00,7.046557559229018608e-01
6.920000000000000000e+02,7.718558311462402344e-01,-2.249276399612426758e+00,6.382244759427910807e-01
6.960000000000000000e+02,3.875604867935180664e-01,-8.233209609985351562e+00,6.483635868840089689e-01
7.000000000000000000e+02,1.894714534282684326e-01,-1.444912433624267578e+01,6.904750055284569754e-01
7.040000000000000000e+02,4.741044044494628906e-01,-6.482520103454589844e+00,6.139315233376844150e-01
7.080000000000000000e+02,6.363610029220581055e-01,-3.925929069519042969e+00,5.651786183286005016e-01
7.120000000000000000e+02,4.992211163043975830e-01,-6.034141063690185547e+00,6.626406765581869251e-01
7.160000000000000000e+02,2.139110267162322998e-01,-1.339533710479736328e+01,6.540972550123682616e-01
7.200000000000000000e+02,5.366145372390747070e-01,-5.406751632690429688e+00,6.643856608787449547e-01
7.240000000000000000e+02,4.436742067337036133e-01,-7.058716297149658203e+00,6.511190291789435980e-01
7.280000000000000000e+02,6.730065345764160156e-01,-3.439614534378051758e+00,6.499877245641999535e-01
7.320000000000000000e+02,4.519676566123962402e-01,-6.897852897644042969e+00,6.516526520644968512e-01
7.360000000000000000e+02,2.098815143108367920e-01,-1.356051635742187500e+01,5.550356564100075163e-01
7.400000000000000000e+02,5.425447225570678711e-01,-5.311289310455322266e+00,4.500288955079312925e-01
7.440000000000000000e+02,9.954109042882919312e-02,-2.003995132446289062e+01,3.567409076808490953e-01
7.480000000000000000e+02,2.989905178546905518e-01,-1.048685169219970703e+01,4.430022570193564158e-01
7.520000000000000000e+02,1.196918934583663940e-01,-1.843870544433593750e+01,3.737799827554638687e-01
7.560000000000000000e+02,5.171296000480651855e-01,-5.728011608123779297e+00,3.845689424681089097e-01
7.600000000000000000e+02,2.959868907928466797e-01,-1.057455062866210938e+01,3.284994942141367114e-01
7.640000000000000000e+02,1.379695087671279907e-01,-1.720433807373046875e+01,3.488326171026492895e-01
7.680000000000000000e+02,9.928078949451446533e-02,-2.006269454956054688e+01,2.129077885911925538e-01
7.720000000000000000e+02,1.921149790287017822e-01,-1.432877540588378906e+01,1.976238262632360465e-01
7.760000000000000000e+02,3.298874571919441223e-02,-2.963268280029296875e+01,2.655566945696545278e-01
7.800000000000000000e+02,2.415480464696884155e-01,-1.233992958068847656e+01,3.736440574782643465e-01
7.840000000000000000e+02,3.799346983432769775e-01,-8.405820846557617188e+00,4.649498734103370001e-01
7.880000000000000000e+02,4.842693805694580078e-01,-6.298260211944580078e+00,5.607152623383343526e-01
7.920000000000000000e+02,5.173305869102478027e-01,-5.724637031555175781e+00,6.346940103315595882e-01
7.960000000000000000e+02,3.740885853767395020e-01,-8.540511131286621094e+00,6.536331045117049765e-01
8.000000000000000000e+02,5.050476193428039551e-01,-5.933353424072265625e+00,6.272927790529887471e-01
8.040000000000000000e+02,4.473924934864044189e-01,-6.986226081848144531e+00,5.159138910239707831e-01
8.080000000000000000e+02,3.904496729373931885e-01,-8.168698310852050781e+00,5.259422879344930468e-01
8.120000000000000000e+02,1.206181496381759644e-01,-1.837174606323242188e+01,4.582232210389987070e-01
8.160000000000000000e+02,4.098080098628997803e-01,-7.748391151428222656e+00,4.943936002932403651e-01
8.200000000000000000e+02,2.638439536094665527e-01,-1.157305717468261719e+01,4.753905058394559124e-01
8.240000000000000000e+02,5.762251615524291992e-01,-4.788155555725097656e+00,5.877221938632916087e-01
8.280000000000000000e+02,3.227639198303222656e-01,-9.822300910949707031e+00,5.118380466918529548e-01
8.320000000000000000e+02,5.207242965698242188e-01,-5.667843341827392578e+00,5.767854139343683295e-01
8.360000000000000000e+02,1.395217329263687134e-01,-1.710716247558593750e+01,5.383514046592440261e-01
8.400000000000000000e+02,4.951753020286560059e-01,-6.104820251464843750e+00,5.406421274878197014e-01
8.440000000000000000e+02,4.393298327922821045e-01,-7.144186019897460938e+00,5.299687912267823098e-01
8.480000000000000000e+02,3.309230804443359375e-01,-9.605459213256835938e+00,5.857845477175525062e-01
8.520000000000000000e+02,4.827077090740203857e-01,-6.326315402984619141e+00,5.138597324177242021e-01
8.560000000000000000e+02,3.383278548717498779e-01,-9.413244247436523438e+00,5.370969357056371019e-01
8.600000000000000000e+02,2.389914840459823608e-01,-1.243235111236572266e+01,5.453971411507710920e-01
8.640000000000000000e+02,5.220967531204223633e-01,-5.644979953765869141e+00,4.578067172317903388e-01
8.680000000000000000e+02,3.604869842529296875e-01,-8.862208366394042969e+00,3.814916559418250475e-01
8.720000000000000000e+02,1.707256883382797241e-01,-1.535402297973632812e+01,3.355732292565415942e-01
8.760000000000000000e+02,6.650673598051071167e-02,-2.354268836975097656e+01,1.992045740337626270e-01
8.800000000000000000e+02,7.543794810771942139e-02,-2.244820022583007812e+01,1.760653667198146810e-01
8.840000000000000000e+02,3.637506440281867981e-02,-2.878392410278320312e+01,1.482278707860759104e-01
8.880000000000000000e+02,2.780691087245941162e-01,-1.111694526672363281e+01,2.332777101727975810e-01
8.920000000000000000e+02,7.157331705093383789e-02,-2.290497779846191406e+01,2.989434426255899724e-01
8.960000000000000000e+02,3.694396317005157471e-01,-8.649129867553710938e+00,4.217380824313922694e-01
9.000000000000000000e+02,3.093279898166656494e-01,-1.019161605834960938e+01,4.488927902451290697e-01
9.040000000000000000e+02,4.737484455108642578e-01,-6.489043712615966797e+00,5.317655221406624166e-01
9.080000000000000000e+02,3.747895061969757080e-01,-8.524251937866210938e+00,5.217956199239575099e-01
9.120000000000000000e+02,3.667517304420471191e-01,-8.712556838989257812e+00,4.786902767788825397e-01
9.160000000000000000e+02,3.339285552501678467e-01,-9.526928901672363281e+00,4.703811854283223015e-01
9.200000000000000000e+02,1.557941734790802002e-01,-1.614897537231445312e+01,5.364493732559214578e-01
9.240000000000000000e+02,4.441528916358947754e-01,-7.049350261688232422e+00,5.589793605510531282e-01
9.280000000000000000e+02,6.101130247116088867e-01,-4.291794300079345703e+00,5.138079230708326728e-01
9.320000000000000000e+02,4.469996690750122070e-01,-6.993855953216552734e+00,5.554175641744090175e-01
9.360000000000000000e+02,1.730356663465499878e-01,-1.523728752136230469e+01,5.590148665206161605e-01
9.400000000000000000e+02,3.040005564689636230e-01,-1.034251213073730469e+01,4.541527358617070687e-01
9.440000000000000000e+02,4.569658637046813965e-01,-6.802324771881103516e+00,3.645727727786699512e-01
9.480000000000000000e+02,2.366121560335159302e-01,-1.251925945281982422e+01,3.641842235948408724e-01
9.520000000000000000e+02,1.279312521219253540e-01,-1.786046791076660156e+01,3.797242497709226727e-01
9.560000000000000000e+02,1.716517210006713867e-01,-1.530703639984130859e+01,3.244754717796241583e-01
9.600000000000000000e+02,3.593514561653137207e-01,-8.889612197875976562e+00,3.887838445264318876e-01
9.640000000000000000e+02,2.601792216300964355e-01,-1.169454765319824219e+01,4.456806944092880918e-01
9.680000000000000000e+02,4.656675159931182861e-01,-6.638481140136718750e+00,4.350570255066402714e-01
9.720000000000000000e+02,3.305880427360534668e-01,-9.614256858825683594e+00,4.001346892404995526e-01
9.760000000000000000e+02,1.338120400905609131e-01,-1.747009658813476562e+01,4.129757178655305561e-01
9.800000000000000000e+02,2.349641025066375732e-01,-1.257996940612792969e+01,3.819421115218609719e-01
9.840000000000000000e+02,3.059167563915252686e-01,-1.028793430328369141e+01,2.971742892907264233e-01
9.880000000000000000e+02,3.551311492919921875e-01,-8.992224693298339844e+00,3.228703573210484068e-01
9.920000000000000000e+02,2.865964360535144806e-02,-3.085458564758300781e+01,3.068636202986722017e-01
9.960000000000000000e+02,2.253370136022567749e-01,-1.294334888458251953e+01,2.750989306879952356e-01
1.000000000000000000e+03,1.779508590698242188e-01,-1.499399948120117188e+01,3.183375624144624827e-01
1.004000000000000000e+03,1.927763968706130981e-01,-1.429892349243164062e+01,4.027782293704914029e-01
1.008000000000000000e+03,5.091397166252136230e-01,-5.863260746002197266e+00,4.289222993162860598e-01
1.012000000000000000e+03,3.294227719306945801e-01,-9.644927978515625000e+00,5.255432505374327823e-01
1.016000000000000000e+03,3.184576928615570068e-01,-9.938964843750000000e+00,6.129155430492010392e-01
1.020000000000000000e+03,5.220980644226074219e-01,-5.644958496093750000e+00,6.392449159182724827e-01
1.024000000000000000e+03,5.039814710617065430e-01,-5.951708793640136719e+00,6.251829036442632104e-01
1.028000000000000000e+03,6.029204130172729492e-01,-4.394800186157226562e+00,5.734194881820872114e-01
1.032000000000000000e+03,2.793363034725189209e-01,-1.107745265960693359e+01,5.820631648303691286e-01
1.036000000000000000e+03,1.340853124856948853e-01,-1.745237541198730469e+01,4.703620811500133225e-01
1.040000000000000000e+03,5.528853535652160645e-01,-5.147298812866210938e+00,4.130980433983496014e-01
1.044000000000000000e+03,1.061214283108711243e-01,-1.948393821716308594e+01,4.797508100098496486e-01
1.048000000000000000e+03,3.989557623863220215e-01,-7.981505393981933594e+00,5.510059024828237728e-01
1.052000000000000000e+03,5.167419910430908203e-01,-5.734524726867675781e+00,5.937350588972404308e-01
1.056000000000000000e+03,3.878836929798126221e-01,-8.225969314575195312e+00,7.632549888198404409e-01
1.060000000000000000e+03,7.050792574882507324e-01,-3.035241365432739258e+00,7.425911337027668591e-01
1.064000000000000000e+03,7.099222540855407715e-01,-2.975784301757812500e+00,7.727536619332542323e-01
1.068000000000000000e+03,3.253546655178070068e-01,-9.752859115600585938e+00,8.461715310739531537e-01
1.072000000000000000e+03,6.241757273674011230e-01,-4.093862533569335938e+00,6.917949013535136249e-01
1.076000000000000000e+03,6.493855118751525879e-01,-3.749948024749755859e+00,5.538669653104048018e-01
1.080000000000000000e+03,1.552162617444992065e-01,-1.618125534057617188e+01,5.830076478854564481e-01
1.084000000000000000e+03,2.186466753482818604e-01,-1.320514202117919922e+01,4.347561577017536871e-01
1.088000000000000000e+03,4.291487634181976318e-01,-7.347842216491699219e+00,3.063326806511568745e-01
1.092000000000000000e+03,9.612942487001419067e-02,-2.034287261962890625e+01,3.705061332237681859e-01
1.096000000000000000e+03,1.919631808996200562e-01,-1.433564186096191406e+01,4.554530211963282449e-01
1.100000000000000000e+03,3.837910592555999756e-01,-8.318102836608886719e+00,5.328222566888954903e-01
1.104000000000000000e+03,5.212128758430480957e-01,-5.659697532653808594e+00,5.673572632822391215e-01
1.108000000000000000e+03,7.047246694564819336e-01,-3.039610385894775391e+00,5.535370488782458409e-01
1.112000000000000000e+03,2.191371768712997437e-01,-1.318567848205566406e+01,5.005875909545299818e-01
1.116000000000000000e+03,1.427379548549652100e-01,-1.690921020507812500e+01,3.930451465739643879e-01
1.120000000000000000e+03,1.951941996812820435e-01,-1.419066238403320312e+01,3.710585884554964964e-01
1.124000000000000000e+03,1.381651908159255981e-01,-1.719202804565429688e+01,3.831275348148495685e-01
1.128000000000000000e+03,6.264123320579528809e-01,-4.062794208526611328e+00,5.070854218481097853e-01
1.132000000000000000e+03,2.621246874332427979e-01,-1.162984085083007812e+01,5.390325737371556292e-01
1.136000000000000000e+03,5.842546224594116211e-01,-4.667956829071044922e+00,6.357855542847353769e-01
1.140000000000000000e+03,3.089844584465026855e-01,-1.020126819610595703e+01,5.871664064170284414e-01
1.144000000000000000e+03,4.827826619148254395e-01,-6.324966430664062500e+00,6.535213278539010462e-01
1.148000000000000000e+03,4.532392919063568115e-01,-6.873449325561523438e+00,5.516680342195670050e-01
1.152000000000000000e+03,4.984695017337799072e-01,-6.047227859497070312e+00,6.253628808812840001e-01
1.156000000000000000e+03,2.214707136154174805e-01,-1.309367370605468750e+01,5.282944883432180161e-01
1.160000000000000000e+03,5.714728236198425293e-01,-4.860088348388671875e+00,4.529836786996161435e-01
1.164000000000000000e+03,1.370417475700378418e-01,-1.726294326782226562e+01,3.618859661543667450e-01
1.168000000000000000e+03,1.849951446056365967e-01,-1.465679359436035156e+01,3.649134451726230299e-01
1.172000000000000000e+03,1.739951223134994507e-01,-1.518925857543945312e+01,3.021876965280667626e-01
1.176000000000000000e+03,2.322540730237960815e-01,-1.268073272705078125e+01,3.919286559851689611e-01
1.180000000000000000e+03,3.480544984340667725e-01,-9.167055130004882812e+00,4.034975275171666653e-01
1.184000000000000000e+03,4.566836059093475342e-01,-6.807691574096679688e+00,4.591889650033966763e-01
1.188000000000000000e+03,2.262014746665954590e-01,-1.291009140014648438e+01,4.501972110399733440e-01
1.192000000000000000e+03,3.723584413528442383e-01,-8.580776214599609375e+00,5.166186763618308975e-01
1.196000000000000000e+03,2.002269923686981201e-01,-1.396954727172851562e+01,5.663711034899316932e-01
1.200000000000000000e+03,5.846363306045532227e-01,-4.662283897399902344e+00,5.969995058524550924e-01
1.204000000000000000e+03,6.338931918144226074e-01,-3.959678411483764648e+00,5.309222689601494904e-01
1.208000000000000000e+03,3.352945744991302490e-01,-9.491470336914062500e+00,5.098125329982488019e-01
1.212000000000000000e+03,1.370026916265487671e-01,-1.726541709899902344e+01,4.857583619082562199e-01
1.216000000000000000e+03,1.250377446413040161e-01,-1.805917739868164062e+01,4.589832713536380893e-01
1.220000000000000000e+03,4.989595115184783936e-01,-6.038693904876708984e+00,6.053569174514483731e-01
1.224000000000000000e+03,5.385249257087707520e-01,-5.375884056091308594e+00,6.958760671883160720e-01
1.228000000000000000e+03,8.566523194313049316e-01,-1.343908190727233887e+00,8.131631535728910398e-01
